EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 29-03-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series of FRANCE, PLOUMANAC'H (SOUID: 171624)
See file sources.txt for more info.



 SOUID,    DATE,   TN, Q_TN
171624,19470801,-9999,    9
171624,19470802,-9999,    9
171624,19470803,-9999,    9
171624,19470804,  120,    1
171624,19470805,  120,    1
171624,19470806,  150,    1
171624,19470807,  150,    1
171624,19470808,  138,    1
171624,19470809,  130,    1
171624,19470810,  142,    1
171624,19470811,  140,    1
171624,19470812,  164,    1
171624,19470813,  150,    1
171624,19470814,  150,    1
171624,19470815,  160,    1
171624,19470816,  154,    1
171624,19470817,  160,    1
171624,19470818,  152,    1
171624,19470819,  158,    1
171624,19470820,  170,    1
171624,19470821,  168,    1
171624,19470822,  168,    1
171624,19470823,  140,    1
171624,19470824,  156,    1
171624,19470825,  160,    1
171624,19470826,  162,    1
171624,19470827,  160,    1
171624,19470828,  170,    1
171624,19470829,  160,    1
171624,19470830,  160,    1
171624,19470831,  160,    1
171624,19470901,  168,    1
171624,19470902,  170,    1
171624,19470903,  158,    1
171624,19470904,  148,    1
171624,19470905,  138,    1
171624,19470906,  140,    1
171624,19470907,  158,    1
171624,19470908,  150,    1
171624,19470909,  106,    1
171624,19470910,  130,    1
171624,19470911,  136,    1
171624,19470912,  130,    1
171624,19470913,  140,    1
171624,19470914,  146,    1
171624,19470915,  138,    1
171624,19470916,  162,    1
171624,19470917,  124,    1
171624,19470918,  142,    1
171624,19470919,  168,    1
171624,19470920,  168,    1
171624,19470921,  138,    1
171624,19470922,  128,    1
171624,19470923,  112,    1
171624,19470924,  112,    1
171624,19470925,  120,    1
171624,19470926,  126,    1
171624,19470927,  146,    1
171624,19470928,  152,    1
171624,19470929,  128,    1
171624,19470930,  120,    1
171624,19471001,   88,    1
171624,19471002,  118,    1
171624,19471003,  126,    1
171624,19471004,  100,    1
171624,19471005,  102,    1
171624,19471006,  104,    1
171624,19471007,  116,    1
171624,19471008,   98,    1
171624,19471009,   98,    1
171624,19471010,  110,    1
171624,19471011,  112,    1
171624,19471012,  110,    1
171624,19471013,  120,    1
171624,19471014,  110,    1
171624,19471015,  134,    1
171624,19471016,  140,    1
171624,19471017,  128,    1
171624,19471018,   90,    1
171624,19471019,   88,    1
171624,19471020,   70,    1
171624,19471021,   68,    1
171624,19471022,  100,    1
171624,19471023,  104,    1
171624,19471024,  120,    1
171624,19471025,  124,    1
171624,19471026,   90,    1
171624,19471027,   64,    1
171624,19471028,   30,    1
171624,19471029,   36,    1
171624,19471030,   88,    1
171624,19471031,  100,    1
171624,19471101,   90,    1
171624,19471102,  120,    1
171624,19471103,   60,    1
171624,19471104,  102,    1
171624,19471105,  110,    1
171624,19471106,   94,    1
171624,19471107,   90,    1
171624,19471108,   92,    1
171624,19471109,  130,    1
171624,19471110,  114,    1
171624,19471111,   90,    1
171624,19471112,  140,    1
171624,19471113,   90,    1
171624,19471114,   98,    1
171624,19471115,   60,    1
171624,19471116,   58,    1
171624,19471117,   50,    1
171624,19471118,   62,    1
171624,19471119,  120,    1
171624,19471120,  122,    1
171624,19471121,  130,    1
171624,19471122,  150,    1
171624,19471123,  100,    1
171624,19471124,   98,    1
171624,19471125,   50,    1
171624,19471126,   48,    1
171624,19471127,   70,    1
171624,19471128,   72,    1
171624,19471129,   56,    1
171624,19471130,   24,    1
171624,19471201,  -20,    0
171624,19471202,  -20,    0
171624,19471203,   10,    1
171624,19471204,   48,    1
171624,19471205,   68,    1
171624,19471206,   60,    1
171624,19471207,   64,    1
171624,19471208,   82,    1
171624,19471209,   80,    1
171624,19471210,   72,    1
171624,19471211,   76,    1
171624,19471212,   70,    1
171624,19471213,   80,    1
171624,19471214,   82,    1
171624,19471215,   60,    1
171624,19471216,   66,    1
171624,19471217,   60,    1
171624,19471218,   82,    1
171624,19471219,   76,    1
171624,19471220,   54,    1
171624,19471221,   80,    1
171624,19471222,   82,    1
171624,19471223,   84,    1
171624,19471224,   70,    1
171624,19471225,   90,    1
171624,19471226,   74,    1
171624,19471227,   90,    1
171624,19471228,   72,    1
171624,19471229,   50,    1
171624,19471230,   32,    1
171624,19471231,   40,    1
171624,19480101,   80,    1
171624,19480102,   88,    1
171624,19480103,  104,    1
171624,19480104,  110,    1
171624,19480105,   70,    1
171624,19480106,   58,    1
171624,19480107,   72,    1
171624,19480108,   60,    1
171624,19480109,   38,    1
171624,19480110,   60,    1
171624,19480111,   84,    1
171624,19480112,   70,    1
171624,19480113,   80,    1
171624,19480114,   60,    1
171624,19480115,   50,    1
171624,19480116,   30,    1
171624,19480117,   34,    1
171624,19480118,   30,    1
171624,19480119,   22,    1
171624,19480120,   40,    1
171624,19480121,   48,    1
171624,19480122,   50,    1
171624,19480123,   54,    1
171624,19480124,   60,    1
171624,19480125,   24,    1
171624,19480126,   50,    1
171624,19480127,   42,    1
171624,19480128,   40,    1
171624,19480129,   62,    1
171624,19480130,   90,    1
171624,19480131,   70,    1
171624,19480201,  100,    1
171624,19480202,  102,    1
171624,19480203,   68,    1
171624,19480204,   62,    1
171624,19480205,   40,    1
171624,19480206,   70,    1
171624,19480207,   80,    1
171624,19480208,   64,    1
171624,19480209,   88,    1
171624,19480210,   72,    1
171624,19480211,   86,    1
171624,19480212,   82,    1
171624,19480213,   90,    1
171624,19480214,   66,    1
171624,19480215,   90,    1
171624,19480216,   70,    1
171624,19480217,   30,    1
171624,19480218,    0,    0
171624,19480219,    0,    0
171624,19480220,  -40,    0
171624,19480221, -110,    1
171624,19480222, -100,    0
171624,19480223,  -40,    0
171624,19480224,  -10,    0
171624,19480225,  -20,    0
171624,19480226,   20,    1
171624,19480227,    0,    0
171624,19480228,   58,    1
171624,19480229,   60,    1
171624,19480301,   70,    1
171624,19480302,   72,    1
171624,19480303,   52,    1
171624,19480304,   30,    1
171624,19480305,   50,    1
171624,19480306,   80,    1
171624,19480307,   48,    1
171624,19480308,   90,    1
171624,19480309,   42,    1
171624,19480310,   70,    1
171624,19480311,   54,    1
171624,19480312,   70,    1
171624,19480313,   62,    1
171624,19480314,   74,    1
171624,19480315,   72,    1
171624,19480316,   70,    1
171624,19480317,   84,    1
171624,19480318,   64,    1
171624,19480319,   52,    1
171624,19480320,   54,    1
171624,19480321,   72,    1
171624,19480322,   74,    1
171624,19480323,   66,    1
171624,19480324,   52,    1
171624,19480325,   62,    1
171624,19480326,   64,    1
171624,19480327,   82,    1
171624,19480328,   70,    1
171624,19480329,   80,    1
171624,19480330,   70,    1
171624,19480331,   60,    1
171624,19480401,   70,    1
171624,19480402,   52,    1
171624,19480403,   50,    1
171624,19480404,   62,    1
171624,19480405,   30,    1
171624,19480406,   66,    1
171624,19480407,   90,    1
171624,19480408,   62,    1
171624,19480409,   70,    1
171624,19480410,   52,    1
171624,19480411,   70,    1
171624,19480412,   82,    1
171624,19480413,   60,    1
171624,19480414,   76,    1
171624,19480415,   60,    1
171624,19480416,   72,    1
171624,19480417,   80,    1
171624,19480418,   60,    1
171624,19480419,   90,    1
171624,19480420,   80,    1
171624,19480421,   90,    1
171624,19480422,   70,    1
171624,19480423,   50,    1
171624,19480424,   70,    1
171624,19480425,   60,    1
171624,19480426,   72,    1
171624,19480427,   80,    1
171624,19480428,   68,    1
171624,19480429,   70,    1
171624,19480430,   50,    1
171624,19480501,   50,    1
171624,19480502,   52,    1
171624,19480503,   70,    1
171624,19480504,   74,    1
171624,19480505,   70,    1
171624,19480506,   72,    1
171624,19480507,   86,    1
171624,19480508,  100,    1
171624,19480509,  100,    1
171624,19480510,   84,    1
171624,19480511,  100,    1
171624,19480512,   82,    1
171624,19480513,   90,    1
171624,19480514,   86,    1
171624,19480515,  100,    1
171624,19480516,   98,    1
171624,19480517,  120,    1
171624,19480518,  124,    1
171624,19480519,  120,    1
171624,19480520,  118,    1
171624,19480521,  110,    1
171624,19480522,   86,    1
171624,19480523,  100,    1
171624,19480524,   76,    1
171624,19480525,   90,    1
171624,19480526,   74,    1
171624,19480527,   56,    1
171624,19480528,   60,    1
171624,19480529,   70,    1
171624,19480530,   88,    1
171624,19480531,   80,    1
171624,19480601,   70,    1
171624,19480602,   86,    1
171624,19480603,   88,    1
171624,19480604,   90,    1
171624,19480605,   96,    1
171624,19480606,  100,    1
171624,19480607,  122,    1
171624,19480608,  100,    1
171624,19480609,  100,    1
171624,19480610,  120,    1
171624,19480611,  122,    1
171624,19480612,  120,    1
171624,19480613,  120,    1
171624,19480614,  120,    1
171624,19480615,  118,    1
171624,19480616,  112,    1
171624,19480617,  112,    1
171624,19480618,  120,    1
171624,19480619,  102,    1
171624,19480620,  120,    1
171624,19480621,  104,    1
171624,19480622,  120,    1
171624,19480623,  110,    1
171624,19480624,  130,    1
171624,19480625,  122,    1
171624,19480626,  120,    1
171624,19480627,  126,    1
171624,19480628,  116,    1
171624,19480629,  120,    1
171624,19480630,  120,    1
171624,19480701,  114,    1
171624,19480702,  110,    1
171624,19480703,  120,    1
171624,19480704,  100,    1
171624,19480705,  112,    1
171624,19480706,  138,    1
171624,19480707,  130,    1
171624,19480708,  106,    1
171624,19480709,  120,    1
171624,19480710,  120,    1
171624,19480711,  120,    1
171624,19480712,  120,    1
171624,19480713,  120,    1
171624,19480714,  120,    1
171624,19480715,  118,    1
171624,19480716,  120,    1
171624,19480717,  124,    1
171624,19480718,  136,    1
171624,19480719,  150,    1
171624,19480720,  170,    1
171624,19480721,  138,    1
171624,19480722,  104,    1
171624,19480723,  110,    1
171624,19480724,  130,    1
171624,19480725,  140,    1
171624,19480726,  160,    1
171624,19480727,  154,    1
171624,19480728,  170,    1
171624,19480729,  152,    1
171624,19480730,  150,    1
171624,19480731,  142,    1
171624,19480801,  140,    1
171624,19480802,  140,    1
171624,19480803,  140,    1
171624,19480804,  138,    1
171624,19480805,  140,    1
171624,19480806,  144,    1
171624,19480807,  140,    1
171624,19480808,  140,    1
171624,19480809,  130,    1
171624,19480810,  124,    1
171624,19480811,  120,    1
171624,19480812,  130,    1
171624,19480813,  120,    1
171624,19480814,  114,    1
171624,19480815,  140,    1
171624,19480816,  130,    1
171624,19480817,  130,    1
171624,19480818,  112,    1
171624,19480819,  146,    1
171624,19480820,  104,    1
171624,19480821,  130,    1
171624,19480822,  132,    1
171624,19480823,  120,    1
171624,19480824,  142,    1
171624,19480825,  146,    1
171624,19480826,  124,    1
171624,19480827,  144,    1
171624,19480828,  124,    1
171624,19480829,  120,    1
171624,19480830,  122,    1
171624,19480831,  116,    1
171624,19480901,  120,    1
171624,19480902,  130,    1
171624,19480903,  126,    1
171624,19480904,  128,    1
171624,19480905,  124,    1
171624,19480906,  126,    1
171624,19480907,  104,    1
171624,19480908,  100,    1
171624,19480909,  106,    1
171624,19480910,  130,    1
171624,19480911,  106,    1
171624,19480912,   96,    1
171624,19480913,  118,    1
171624,19480914,  140,    1
171624,19480915,  128,    1
171624,19480916,  134,    1
171624,19480917,  114,    1
171624,19480918,  126,    1
171624,19480919,  118,    1
171624,19480920,  120,    1
171624,19480921,  116,    1
171624,19480922,  124,    1
171624,19480923,   98,    1
171624,19480924,  104,    1
171624,19480925,  104,    1
171624,19480926,  140,    1
171624,19480927,  144,    1
171624,19480928,  150,    1
171624,19480929,  136,    1
171624,19480930,  140,    1
171624,19481001,  128,    1
171624,19481002,  110,    1
171624,19481003,  114,    1
171624,19481004,  120,    1
171624,19481005,  104,    1
171624,19481006,   62,    1
171624,19481007,   74,    1
171624,19481008,  106,    1
171624,19481009,   94,    1
171624,19481010,  100,    1
171624,19481011,  114,    1
171624,19481012,  130,    1
171624,19481013,   94,    1
171624,19481014,   96,    1
171624,19481015,  106,    1
171624,19481016,  104,    1
171624,19481017,   94,    1
171624,19481018,   76,    1
171624,19481019,   92,    1
171624,19481020,  100,    1
171624,19481021,   96,    1
171624,19481022,  110,    1
171624,19481023,  116,    1
171624,19481024,  120,    1
171624,19481025,  112,    1
171624,19481026,   54,    1
171624,19481027,   22,    1
171624,19481028,   54,    1
171624,19481029,   44,    1
171624,19481030,   40,    1
171624,19481031,   50,    1
171624,19481101,   70,    1
171624,19481102,  104,    1
171624,19481103,  120,    1
171624,19481104,  112,    1
171624,19481105,  120,    1
171624,19481106,  112,    1
171624,19481107,   80,    1
171624,19481108,   72,    1
171624,19481109,   40,    1
171624,19481110,   12,    1
171624,19481111,   60,    1
171624,19481112,   50,    1
171624,19481113,   90,    1
171624,19481114,   74,    1
171624,19481115,   90,    1
171624,19481116,   90,    1
171624,19481117,  100,    1
171624,19481118,   84,    1
171624,19481119,  120,    1
171624,19481120,   76,    1
171624,19481121,   70,    1
171624,19481122,   44,    1
171624,19481123,   50,    1
171624,19481124,   24,    1
171624,19481125,   70,    1
171624,19481126,   14,    1
171624,19481127,   40,    1
171624,19481128,   44,    1
171624,19481129,    0,    0
171624,19481130,    4,    1
171624,19481201,    0,    0
171624,19481202,   64,    1
171624,19481203,  120,    1
171624,19481204,   84,    1
171624,19481205,   50,    1
171624,19481206,   70,    1
171624,19481207,  100,    1
171624,19481208,   62,    1
171624,19481209,   90,    1
171624,19481210,   72,    1
171624,19481211,   80,    1
171624,19481212,   56,    1
171624,19481213,   90,    1
171624,19481214,  100,    1
171624,19481215,   80,    1
171624,19481216,   44,    1
171624,19481217,   92,    1
171624,19481218,   50,    1
171624,19481219,   44,    1
171624,19481220,   32,    1
171624,19481221,   14,    1
171624,19481222,    0,    0
171624,19481223,    0,    0
171624,19481224,  -20,    0
171624,19481225,  -20,    0
171624,19481226,  -20,    0
171624,19481227,  -60,    0
171624,19481228,  -10,    0
171624,19481229,   82,    1
171624,19481230,   80,    1
171624,19481231,   50,    1
171624,19490101,   40,    1
171624,19490102,   40,    1
171624,19490103,   32,    1
171624,19490104,   40,    1
171624,19490105,   58,    1
171624,19490106,   60,    1
171624,19490107,   60,    1
171624,19490108,   50,    1
171624,19490109,   36,    1
171624,19490110,   42,    1
171624,19490111,   60,    1
171624,19490112,   50,    1
171624,19490113,   50,    1
171624,19490114,   52,    1
171624,19490115,   90,    1
171624,19490116,   72,    1
171624,19490117,   84,    1
171624,19490118,   78,    1
171624,19490119,   74,    1
171624,19490120,   90,    1
171624,19490121,   70,    1
171624,19490122,   50,    1
171624,19490123,   30,    1
171624,19490124,   20,    1
171624,19490125,   30,    1
171624,19490126,   34,    1
171624,19490127,   40,    1
171624,19490128,   30,    1
171624,19490129,   40,    1
171624,19490130,   30,    1
171624,19490131,   30,    1
171624,19490201,   30,    1
171624,19490202,   40,    1
171624,19490203,  -20,    0
171624,19490204,  -20,    0
171624,19490205,  -20,    0
171624,19490206,    0,    0
171624,19490207,   50,    1
171624,19490208,   60,    1
171624,19490209,   54,    1
171624,19490210,   50,    1
171624,19490211,   50,    1
171624,19490212,   50,    1
171624,19490213,   50,    1
171624,19490214,   70,    1
171624,19490215,   80,    1
171624,19490216,   40,    1
171624,19490217,   40,    1
171624,19490218,   50,    1
171624,19490219,   60,    1
171624,19490220,   50,    1
171624,19490221,   50,    1
171624,19490222,   60,    1
171624,19490223,   50,    1
171624,19490224,   70,    1
171624,19490225,   50,    1
171624,19490226,   40,    1
171624,19490227,   44,    1
171624,19490228,   48,    1
171624,19490301,   56,    1
171624,19490302,   24,    1
171624,19490303,   10,    1
171624,19490304,   14,    1
171624,19490305,   32,    1
171624,19490306,   40,    1
171624,19490307,   30,    1
171624,19490308,   50,    1
171624,19490309,   30,    1
171624,19490310,   40,    1
171624,19490311,   10,    1
171624,19490312,   20,    1
171624,19490313,   50,    1
171624,19490314,   46,    1
171624,19490315,   54,    1
171624,19490316,   30,    1
171624,19490317,   60,    1
171624,19490318,   70,    1
171624,19490319,   60,    1
171624,19490320,   30,    1
171624,19490321,   60,    1
171624,19490322,   70,    1
171624,19490323,   62,    1
171624,19490324,   70,    1
171624,19490325,   70,    1
171624,19490326,   60,    1
171624,19490327,   54,    1
171624,19490328,   60,    1
171624,19490329,   48,    1
171624,19490330,   60,    1
171624,19490331,   44,    1
171624,19490401,   50,    1
171624,19490402,   60,    1
171624,19490403,  100,    1
171624,19490404,  104,    1
171624,19490405,  100,    1
171624,19490406,  114,    1
171624,19490407,   70,    1
171624,19490408,   80,    1
171624,19490409,   60,    1
171624,19490410,   40,    1
171624,19490411,   60,    1
171624,19490412,   70,    1
171624,19490413,   90,    1
171624,19490414,   70,    1
171624,19490415,  140,    1
171624,19490416,   92,    1
171624,19490417,   90,    1
171624,19490418,   98,    1
171624,19490419,   80,    1
171624,19490420,   70,    1
171624,19490421,   90,    1
171624,19490422,   76,    1
171624,19490423,   80,    1
171624,19490424,   72,    1
171624,19490425,   60,    1
171624,19490426,   60,    1
171624,19490427,   80,    1
171624,19490428,   92,    1
171624,19490429,   90,    1
171624,19490430,   80,    1
171624,19490501,   80,    1
171624,19490502,   74,    1
171624,19490503,   84,    1
171624,19490504,   80,    1
171624,19490505,   90,    1
171624,19490506,   74,    1
171624,19490507,   70,    1
171624,19490508,   84,    1
171624,19490509,   86,    1
171624,19490510,   64,    1
171624,19490511,   70,    1
171624,19490512,   72,    1
171624,19490513,   64,    1
171624,19490514,   84,    1
171624,19490515,   90,    1
171624,19490516,   76,    1
171624,19490517,   70,    1
171624,19490518,   74,    1
171624,19490519,  100,    1
171624,19490520,   80,    1
171624,19490521,   70,    1
171624,19490522,   84,    1
171624,19490523,  100,    1
171624,19490524,  102,    1
171624,19490525,  100,    1
171624,19490526,   80,    1
171624,19490527,   80,    1
171624,19490528,  112,    1
171624,19490529,   70,    1
171624,19490530,   62,    1
171624,19490531,   60,    1
171624,19490601,   64,    1
171624,19490602,   60,    1
171624,19490603,   92,    1
171624,19490604,  100,    1
171624,19490605,  104,    1
171624,19490606,  104,    1
171624,19490607,  110,    1
171624,19490608,  114,    1
171624,19490609,  114,    1
171624,19490610,  110,    1
171624,19490611,  106,    1
171624,19490612,  116,    1
171624,19490613,  112,    1
171624,19490614,  130,    1
171624,19490615,  120,    1
171624,19490616,  104,    1
171624,19490617,  106,    1
171624,19490618,  112,    1
171624,19490619,  102,    1
171624,19490620,  112,    1
171624,19490621,  124,    1
171624,19490622,  130,    1
171624,19490623,  126,    1
171624,19490624,  130,    1
171624,19490625,  116,    1
171624,19490626,  130,    1
171624,19490627,  116,    1
171624,19490628,  128,    1
171624,19490629,  142,    1
171624,19490630,  142,    1
171624,19490701,  142,    1
171624,19490702,  130,    1
171624,19490703,  134,    1
171624,19490704,  140,    1
171624,19490705,  132,    1
171624,19490706,  130,    1
171624,19490707,  130,    1
171624,19490708,  130,    1
171624,19490709,  124,    1
171624,19490710,  140,    1
171624,19490711,  132,    1
171624,19490712,  140,    1
171624,19490713,  136,    1
171624,19490714,  144,    1
171624,19490715,  142,    1
171624,19490716,  144,    1
171624,19490717,  132,    1
171624,19490718,  140,    1
171624,19490719,  132,    1
171624,19490720,  120,    1
171624,19490721,  136,    1
171624,19490722,  140,    1
171624,19490723,  144,    1
171624,19490724,  150,    1
171624,19490725,  142,    1
171624,19490726,  140,    1
171624,19490727,  150,    1
171624,19490728,  140,    1
171624,19490729,  146,    1
171624,19490730,  134,    1
171624,19490731,  116,    1
171624,19490801,  130,    1
171624,19490802,  150,    1
171624,19490803,  134,    1
171624,19490804,  120,    1
171624,19490805,  124,    1
171624,19490806,  140,    1
171624,19490807,  130,    1
171624,19490808,  134,    1
171624,19490809,  114,    1
171624,19490810,  120,    1
171624,19490811,  126,    1
171624,19490812,  112,    1
171624,19490813,  134,    1
171624,19490814,  132,    1
171624,19490815,  140,    1
171624,19490816,  140,    1
171624,19490817,  150,    1
171624,19490818,  140,    1
171624,19490819,  150,    1
171624,19490820,  152,    1
171624,19490821,  160,    1
171624,19490822,  166,    1
171624,19490823,  168,    1
171624,19490824,  148,    1
171624,19490825,  142,    1
171624,19490826,  138,    1
171624,19490827,  150,    1
171624,19490828,  140,    1
171624,19490829,  144,    1
171624,19490830,  132,    1
171624,19490831,  150,    1
171624,19490901,  130,    1
171624,19490902,  130,    1
171624,19490903,  138,    1
171624,19490904,  154,    1
171624,19490905,  168,    1
171624,19490906,  132,    1
171624,19490907,  114,    1
171624,19490908,  120,    1
171624,19490909,  120,    1
171624,19490910,  130,    1
171624,19490911,  140,    1
171624,19490912,  140,    1
171624,19490913,  160,    1
171624,19490914,  140,    1
171624,19490915,  140,    1
171624,19490916,  124,    1
171624,19490917,  118,    1
171624,19490918,  140,    1
171624,19490919,  138,    1
171624,19490920,  140,    1
171624,19490921,  140,    1
171624,19490922,  150,    1
171624,19490923,  132,    1
171624,19490924,  140,    1
171624,19490925,  120,    1
171624,19490926,  150,    1
171624,19490927,  132,    1
171624,19490928,  144,    1
171624,19490929,  138,    1
171624,19490930,  140,    1
171624,19491001,  130,    1
171624,19491002,  140,    1
171624,19491003,  110,    1
171624,19491004,  110,    1
171624,19491005,   98,    1
171624,19491006,  110,    1
171624,19491007,  130,    1
171624,19491008,  140,    1
171624,19491009,  118,    1
171624,19491010,  114,    1
171624,19491011,  110,    1
171624,19491012,  130,    1
171624,19491013,  110,    1
171624,19491014,  134,    1
171624,19491015,  118,    1
171624,19491016,  130,    1
171624,19491017,   82,    1
171624,19491018,  120,    1
171624,19491019,   88,    1
171624,19491020,   86,    1
171624,19491021,   64,    1
171624,19491022,   60,    1
171624,19491023,   94,    1
171624,19491024,   80,    1
171624,19491025,   64,    1
171624,19491026,   60,    1
171624,19491027,   48,    1
171624,19491028,   40,    1
171624,19491029,   28,    1
171624,19491030,   40,    1
171624,19491031,   38,    1
171624,19491101,   10,    1
171624,19491102,   10,    1
171624,19491103,    0,    0
171624,19491104,  -28,    0
171624,19491105,   40,    1
171624,19491106,   18,    1
171624,19491107,   60,    1
171624,19491108,   70,    1
171624,19491109,   90,    1
171624,19491110,   88,    1
171624,19491111,  100,    1
171624,19491112,   90,    1
171624,19491113,   40,    1
171624,19491114,   70,    1
171624,19491115,  100,    1
171624,19491116,   60,    1
171624,19491117,   54,    1
171624,19491118,   40,    1
171624,19491119,   50,    1
171624,19491120,   40,    1
171624,19491121,   60,    1
171624,19491122,   50,    1
171624,19491123,   60,    1
171624,19491124,   70,    1
171624,19491125,   80,    1
171624,19491126,   66,    1
171624,19491127,   80,    1
171624,19491128,   40,    1
171624,19491129,   60,    1
171624,19491130,   10,    1
171624,19491201,    4,    1
171624,19491202,   50,    1
171624,19491203,   50,    1
171624,19491204,   86,    1
171624,19491205,   70,    1
171624,19491206,   86,    1
171624,19491207,   94,    1
171624,19491208,   60,    1
171624,19491209,   10,    1
171624,19491210,   12,    1
171624,19491211,   40,    1
171624,19491212,   24,    1
171624,19491213,   30,    1
171624,19491214,   52,    1
171624,19491215,   70,    1
171624,19491216,   40,    1
171624,19491217,   90,    1
171624,19491218,   62,    1
171624,19491219,   90,    1
171624,19491220,   38,    1
171624,19491221,   50,    1
171624,19491222,   20,    1
171624,19491223,   20,    1
171624,19491224,   30,    1
171624,19491225,   10,    1
171624,19491226,   60,    1
171624,19491227,   68,    1
171624,19491228,   64,    1
171624,19491229,   10,    1
171624,19491230,   60,    1
171624,19491231,   40,    1
171624,19500101,   60,    1
171624,19500102,   20,    1
171624,19500103,   96,    1
171624,19500104,   70,    1
171624,19500105,   68,    1
171624,19500106,   50,    1
171624,19500107,   50,    1
171624,19500108,   70,    1
171624,19500109,   60,    1
171624,19500110,   70,    1
171624,19500111,   60,    1
171624,19500112,   72,    1
171624,19500113,   60,    1
171624,19500114,   70,    1
171624,19500115,   78,    1
171624,19500116,   70,    1
171624,19500117,   50,    1
171624,19500118,   60,    1
171624,19500119,   30,    1
171624,19500120,   20,    1
171624,19500121,  -20,    0
171624,19500122,  -10,    0
171624,19500123,   12,    1
171624,19500124,   10,    1
171624,19500125,  -10,    0
171624,19500126,  -40,    0
171624,19500127,  -20,    0
171624,19500128,  -10,    0
171624,19500129,  -30,    0
171624,19500130,    0,    0
171624,19500131,   50,    1
171624,19500201,   20,    1
171624,19500202,   30,    1
171624,19500203,   70,    1
171624,19500204,   30,    1
171624,19500205,   30,    1
171624,19500206,   50,    1
171624,19500207,   50,    1
171624,19500208,   40,    1
171624,19500209,   80,    1
171624,19500210,   90,    1
171624,19500211,   60,    1
171624,19500212,   50,    1
171624,19500213,   70,    1
171624,19500214,   22,    1
171624,19500215,   90,    1
171624,19500216,   80,    1
171624,19500217,   80,    1
171624,19500218,   80,    1
171624,19500219,   60,    1
171624,19500220,  100,    1
171624,19500221,   54,    1
171624,19500222,   30,    1
171624,19500223,   40,    1
171624,19500224,   54,    1
171624,19500225,   50,    1
171624,19500226,   12,    1
171624,19500227,   10,    1
171624,19500228,    0,    0
171624,19500301,  -20,    0
171624,19500302,  -30,    0
171624,19500303,   10,    1
171624,19500304,   30,    1
171624,19500305,   60,    1
171624,19500306,   30,    1
171624,19500307,   50,    1
171624,19500308,   40,    1
171624,19500309,   20,    1
171624,19500310,   20,    1
171624,19500311,   40,    1
171624,19500312,   40,    1
171624,19500313,   60,    1
171624,19500314,   20,    1
171624,19500315,   40,    1
171624,19500316,   80,    1
171624,19500317,   90,    1
171624,19500318,   62,    1
171624,19500319,   50,    1
171624,19500320,   90,    1
171624,19500321,   70,    1
171624,19500322,   70,    1
171624,19500323,  104,    1
171624,19500324,   70,    1
171624,19500325,   54,    1
171624,19500326,   80,    1
171624,19500327,   60,    1
171624,19500328,   60,    1
171624,19500329,   60,    1
171624,19500330,   40,    1
171624,19500331,   40,    1
171624,19500401,   50,    1
171624,19500402,   54,    1
171624,19500403,   56,    1
171624,19500404,   50,    1
171624,19500405,   65,    1
171624,19500406,   40,    1
171624,19500407,   42,    1
171624,19500408,   90,    1
171624,19500409,   60,    1
171624,19500410,   42,    1
171624,19500411,   54,    1
171624,19500412,   60,    1
171624,19500413,   28,    1
171624,19500414,   18,    1
171624,19500415,   20,    1
171624,19500416,   20,    1
171624,19500417,   70,    1
171624,19500418,   68,    1
171624,19500419,   58,    1
171624,19500420,   68,    1
171624,19500421,   90,    1
171624,19500422,   95,    1
171624,19500423,   90,    1
171624,19500424,   50,    1
171624,19500425,   20,    1
171624,19500426,   30,    1
171624,19500427,   40,    1
171624,19500428,   60,    1
171624,19500429,   94,    1
171624,19500430,   65,    1
171624,19500501,   60,    1
171624,19500502,   70,    1
171624,19500503,   50,    1
171624,19500504,   60,    1
171624,19500505,   60,    1
171624,19500506,   50,    1
171624,19500507,   95,    1
171624,19500508,   60,    1
171624,19500509,   90,    1
171624,19500510,   80,    1
171624,19500511,  100,    1
171624,19500512,   90,    1
171624,19500513,  120,    1
171624,19500514,   90,    1
171624,19500515,   80,    1
171624,19500516,   64,    1
171624,19500517,   80,    1
171624,19500518,  100,    1
171624,19500519,   70,    1
171624,19500520,   90,    1
171624,19500521,  110,    1
171624,19500522,   62,    1
171624,19500523,  110,    1
171624,19500524,   90,    1
171624,19500525,  100,    1
171624,19500526,  120,    1
171624,19500527,  110,    1
171624,19500528,   80,    1
171624,19500529,  106,    1
171624,19500530,   76,    1
171624,19500531,  100,    1
171624,19500601,  100,    1
171624,19500602,  100,    1
171624,19500603,   94,    1
171624,19500604,  100,    1
171624,19500605,  120,    1
171624,19500606,  120,    1
171624,19500607,  102,    1
171624,19500608,  120,    1
171624,19500609,  102,    1
