EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-03-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, PLOUMANAC'H (STAID: 11245).
Blended and updated with sources: 175637 907117 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
175637,20020223,  102,    0
175637,20020224,   78,    0
175637,20020225,   96,    0
175637,20020226,  116,    0
175637,20020227,   85,    0
175637,20020228,   92,    0
175637,20020301,   70,    0
175637,20020302,  118,    0
175637,20020303,   22,    0
175637,20020304,   29,    0
175637,20020305,   48,    0
175637,20020306,   74,    0
175637,20020307,   59,    0
175637,20020308,   31,    0
175637,20020309,   66,    0
175637,20020310,   74,    0
175637,20020311,   48,    0
175637,20020312,   39,    0
175637,20020313,   75,    0
175637,20020314,   86,    0
175637,20020315,   40,    0
175637,20020316,   28,    0
175637,20020317,   52,    0
175637,20020318,   81,    0
175637,20020319,   99,    0
175637,20020320,  102,    0
175637,20020321,   54,    0
175637,20020322,   26,    0
175637,20020323,   26,    0
175637,20020324,   42,    0
175637,20020325,   15,    0
175637,20020326,   29,    0
175637,20020327,   60,    0
175637,20020328,   59,    0
175637,20020329,   39,    0
175637,20020330,   25,    0
175637,20020331,   40,    0
175637,20020401,   35,    0
175637,20020402,   29,    0
175637,20020403,   39,    0
175637,20020404,   41,    0
175637,20020405,   32,    0
175637,20020406,  104,    0
175637,20020407,  136,    0
175637,20020408,  108,    0
175637,20020409,   85,    0
175637,20020410,  146,    0
175637,20020411,  142,    0
175637,20020412,   86,    0
175637,20020413,   70,    0
175637,20020414,   36,    0
175637,20020415,   29,    0
175637,20020416,   29,    0
175637,20020417,   52,    0
175637,20020418,   52,    0
175637,20020419,   32,    0
175637,20020420,   22,    0
175637,20020421,   38,    0
175637,20020422,   38,    0
175637,20020423,   25,    0
175637,20020424,   24,    0
175637,20020425,   30,    0
175637,20020426,   82,    0
175637,20020427,   82,    0
175637,20020428,   91,    0
175637,20020429,  110,    0
175637,20020430,   88,    0
175637,20020501,   50,    0
175637,20020502,   40,    0
175637,20020503,   49,    0
175637,20020504,   45,    0
175637,20020505,   38,    0
175637,20020506,   48,    0
175637,20020507,   54,    0
175637,20020508,   49,    0
175637,20020509,   49,    0
175637,20020510,   50,    0
175637,20020511,   45,    0
175637,20020512,   35,    0
175637,20020513,   74,    0
175637,20020514,   78,    0
175637,20020515,   42,    0
175637,20020516,   31,    0
175637,20020517,   40,    0
175637,20020518,   62,    0
175637,20020519,   56,    0
175637,20020520,   50,    0
175637,20020521,   65,    0
175637,20020522,   88,    0
175637,20020523,   64,    0
175637,20020524,   85,    0
175637,20020525,   74,    0
175637,20020526,   94,    0
175637,20020527,   60,    0
175637,20020528,   74,    0
175637,20020529,   68,    0
175637,20020530,   48,    0
175637,20020531,   41,    0
175637,20020601,   40,    0
175637,20020602,   41,    0
175637,20020603,   42,    0
175637,20020604,   54,    0
175637,20020605,   59,    0
175637,20020606,   74,    0
175637,20020607,   55,    0
175637,20020608,   49,    0
175637,20020609,   76,    0
175637,20020610,   72,    0
175637,20020611,   52,    0
175637,20020612,   44,    0
175637,20020613,   54,    0
175637,20020614,   38,    0
175637,20020615,   49,    0
175637,20020616,   52,    0
175637,20020617,   30,    0
175637,20020618,   45,    0
175637,20020619,   26,    0
175637,20020620,   28,    0
175637,20020621,   41,    0
175637,20020622,   45,    0
175637,20020623,   40,    0
175637,20020624,   42,    0
175637,20020625,   25,    0
175637,20020626,   36,    0
175637,20020627,   48,    0
175637,20020628,   56,    0
175637,20020629,   45,    0
175637,20020630,   52,    0
175637,20020701,   82,    0
175637,20020702,   80,    0
175637,20020703,   90,    0
175637,20020704,   59,    0
175637,20020705,   55,    0
175637,20020706,   49,    0
175637,20020707,   51,    0
175637,20020708,   50,    0
175637,20020709,   55,    0
175637,20020710,   56,    0
175637,20020711,   34,    0
175637,20020712,   36,    0
175637,20020713,   34,    0
175637,20020714,   26,    0
175637,20020715,   26,    0
175637,20020716,   29,    0
175637,20020717,   28,    0
175637,20020718,   41,    0
175637,20020719,   26,    0
175637,20020720,   32,    0
175637,20020721,   40,    0
175637,20020722,   30,    0
175637,20020723,   64,    0
175637,20020724,   52,    0
175637,20020725,   40,    0
175637,20020726,   25,    0
175637,20020727,   16,    0
175637,20020728,   28,    0
175637,20020729,   24,    0
175637,20020730,   55,    0
175637,20020731,   52,    0
175637,20020801,   32,    0
175637,20020802,   29,    0
175637,20020803,   34,    0
175637,20020804,   45,    0
175637,20020805,   28,    0
175637,20020806,   44,    0
175637,20020807,   50,    0
175637,20020808,   52,    0
175637,20020809,   88,    0
175637,20020810,   78,    0
175637,20020811,   60,    0
175637,20020812,   54,    0
175637,20020813,   22,    0
175637,20020814,   32,    0
175637,20020815,   26,    0
175637,20020816,   36,    0
175637,20020817,   31,    0
175637,20020818,   20,    0
175637,20020819,   36,    0
175637,20020820,   46,    0
175637,20020821,   26,    0
175637,20020822,   22,    0
175637,20020823,   21,    0
175637,20020824,   21,    0
175637,20020825,   38,    0
175637,20020826,   78,    0
175637,20020827,   58,    0
175637,20020828,   24,    0
175637,20020829,   29,    0
175637,20020830,   41,    0
175637,20020831,   46,    0
175637,20020901,   64,    0
175637,20020902,   60,    0
175637,20020903,   26,    0
175637,20020904,   41,    0
175637,20020905,   52,    0
175637,20020906,   62,    0
175637,20020907,   51,    0
175637,20020908,   24,    0
175637,20020909,   42,    0
175637,20020910,   35,    0
175637,20020911,   40,    0
175637,20020912,   45,    0
175637,20020913,   58,    0
175637,20020914,   80,    0
175637,20020915,   98,    0
175637,20020916,   94,    0
175637,20020917,   80,    0
175637,20020918,   66,    0
175637,20020919,   19,    0
175637,20020920,   30,    0
175637,20020921,   65,    0
175637,20020922,   46,    0
175637,20020923,   94,    0
175637,20020924,   95,    0
175637,20020925,   35,    0
175637,20020926,   46,    0
175637,20020927,   35,    0
175637,20020928,   35,    0
175637,20020929,   38,    0
175637,20020930,   40,    0
175637,20021001,   12,    0
175637,20021002,   24,    0
175637,20021003,   32,    0
175637,20021004,   35,    0
175637,20021005,   20,    0
175637,20021006,   28,    0
175637,20021007,   44,    0
175637,20021008,   40,    0
175637,20021009,   36,    0
175637,20021010,   51,    0
175637,20021011,   28,    0
175637,20021012,   60,    0
175637,20021013,   92,    0
175637,20021014,   49,    0
175637,20021015,  105,    0
175637,20021016,   31,    0
175637,20021017,   54,    0
175637,20021018,   56,    0
175637,20021019,   28,    0
175637,20021020,   74,    0
175637,20021021,   58,    0
175637,20021022,   69,    0
175637,20021023,   82,    0
175637,20021024,   49,    0
175637,20021025,   99,    0
175637,20021026,   80,    0
175637,20021027,  122,    0
175637,20021028,   41,    0
175637,20021029,   45,    0
175637,20021030,   20,    0
175637,20021031,   26,    0
175637,20021101,   56,    0
175637,20021102,   68,    0
175637,20021103,   89,    0
175637,20021104,   56,    0
175637,20021105,   46,    0
175637,20021106,   80,    0
175637,20021107,   89,    0
175637,20021108,   84,    0
175637,20021109,   78,    0
175637,20021110,   74,    0
175637,20021111,   65,    0
175637,20021112,   52,    0
175637,20021113,   54,    0
175637,20021114,   75,    0
175637,20021115,   42,    0
175637,20021116,   25,    0
175637,20021117,   30,    0
175637,20021118,   38,    0
175637,20021119,   45,    0
175637,20021120,   39,    0
175637,20021121,   58,    0
175637,20021122,   61,    0
175637,20021123,   48,    0
175637,20021124,   48,    0
175637,20021125,   41,    0
175637,20021126,   60,    0
175637,20021127,   61,    0
175637,20021128,   52,    0
175637,20021129,   49,    0
175637,20021130,   46,    0
175637,20021201,   90,    0
175637,20021202,  111,    0
175637,20021203,   46,    0
175637,20021204,   64,    0
175637,20021205,   85,    0
175637,20021206,   94,    0
175637,20021207,   84,    0
175637,20021208,   38,    0
175637,20021209,   60,    0
175637,20021210,   95,    0
175637,20021211,   76,    0
175637,20021212,   41,    0
175637,20021213,   21,    0
175637,20021214,   78,    0
175637,20021215,   68,    0
175637,20021216,   40,    0
175637,20021217,   79,    0
175637,20021218,  109,    0
175637,20021219,   72,    0
175637,20021220,   46,    0
175637,20021221,   58,    0
175637,20021222,   56,    0
175637,20021223,   51,    0
175637,20021224,   64,    0
175637,20021225,   42,    0
175637,20021226,   80,    0
175637,20021227,   41,    0
175637,20021228,   61,    0
175637,20021229,   96,    0
175637,20021230,   70,    0
175637,20021231,   58,    0
175637,20030101,   80,    0
175637,20030102,  104,    0
175637,20030103,   52,    0
175637,20030104,   76,    0
175637,20030105,   50,    0
175637,20030106,   55,    0
175637,20030107,   88,    0
175637,20030108,  100,    0
175637,20030109,  124,    0
175637,20030110,  102,    0
175637,20030111,   95,    0
175637,20030112,   41,    0
175637,20030113,   56,    0
175637,20030114,   48,    0
175637,20030115,   58,    0
175637,20030116,   36,    0
175637,20030117,   60,    0
175637,20030118,   45,    0
175637,20030119,   64,    0
175637,20030120,   84,    0
175637,20030121,   76,    0
175637,20030122,   88,    0
175637,20030123,   55,    0
175637,20030124,   36,    0
175637,20030125,   56,    0
175637,20030126,   64,    0
175637,20030127,   71,    0
175637,20030128,  102,    0
175637,20030129,  116,    0
175637,20030130,  115,    0
175637,20030131,   84,    0
175637,20030201,   64,    0
175637,20030202,   81,    0
175637,20030203,   84,    0
175637,20030204,   94,    0
175637,20030205,   49,    0
175637,20030206,   46,    0
175637,20030207,   36,    0
175637,20030208,   48,    0
175637,20030209,   62,    0
175637,20030210,   40,    0
175637,20030211,   28,    0
175637,20030212,   46,    0
175637,20030213,   39,    0
175637,20030214,   62,    0
175637,20030215,   68,    0
175637,20030216,   46,    0
175637,20030217,   66,    0
175637,20030218,   65,    0
175637,20030219,   71,    0
175637,20030220,   48,    0
175637,20030221,   50,    0
175637,20030222,   48,    0
175637,20030223,   35,    0
175637,20030224,   52,    0
175637,20030225,   46,    0
175637,20030226,   36,    0
175637,20030227,   32,    0
175637,20030228,   61,    0
175637,20030301,   52,    0
175637,20030302,   48,    0
175637,20030303,   54,    0
175637,20030304,   60,    0
175637,20030305,   52,    0
175637,20030306,   45,    0
175637,20030307,   74,    0
175637,20030308,   72,    0
175637,20030309,   75,    0
175637,20030310,   52,    0
175637,20030311,   54,    0
175637,20030312,   78,    0
175637,20030313,  106,    0
175637,20030314,   92,    0
175637,20030315,   84,    0
175637,20030316,   69,    0
175637,20030317,   50,    0
175637,20030318,   75,    0
175637,20030319,   34,    0
175637,20030320,   18,    0
175637,20030321,   39,    0
175637,20030322,   64,    0
175637,20030323,   51,    0
175637,20030324,   28,    0
175637,20030325,   34,    0
175637,20030326,   38,    0
175637,20030327,   21,    0
175637,20030328,   30,    0
175637,20030329,   19,    0
175637,20030330,   34,    0
175637,20030331,   54,    0
175637,20030401,   72,    0
175637,20030402,   79,    0
175637,20030403,   62,    0
175637,20030404,   25,    0
175637,20030405,   60,    0
175637,20030406,   50,    0
175637,20030407,   75,    0
175637,20030408,   66,    0
175637,20030409,   76,    0
175637,20030410,   34,    0
175637,20030411,   46,    0
175637,20030412,   30,    0
175637,20030413,   51,    0
175637,20030414,   38,    0
175637,20030415,   29,    0
175637,20030416,   24,    0
175637,20030417,   19,    0
175637,20030418,   50,    0
175637,20030419,  125,    0
175637,20030420,   72,    0
175637,20030421,   45,    0
175637,20030422,   46,    0
175637,20030423,   49,    0
175637,20030424,   38,    0
175637,20030425,   50,    0
175637,20030426,   62,    0
175637,20030427,   68,    0
175637,20030428,   71,    0
175637,20030429,   60,    0
175637,20030430,   64,    0
175637,20030501,   51,    0
175637,20030502,   94,    0
175637,20030503,   56,    0
175637,20030504,   44,    0
175637,20030505,   45,    0
175637,20030506,   48,    0
175637,20030507,   39,    0
175637,20030508,   26,    0
175637,20030509,   44,    0
175637,20030510,   42,    0
175637,20030511,   41,    0
175637,20030512,   58,    0
175637,20030513,   71,    0
175637,20030514,   48,    0
175637,20030515,   26,    0
175637,20030516,   39,    0
175637,20030517,   59,    0
175637,20030518,   56,    0
175637,20030519,   76,    0
175637,20030520,   82,    0
175637,20030521,   66,    0
175637,20030522,   70,    0
175637,20030523,   54,    0
175637,20030524,   46,    0
175637,20030525,   51,    0
175637,20030526,   29,    0
175637,20030527,   21,    0
175637,20030528,   40,    0
175637,20030529,   35,    0
175637,20030530,   31,    0
175637,20030531,   41,    0
175637,20030601,   14,    0
175637,20030602,   30,    0
175637,20030603,   42,    0
175637,20030604,   52,    0
175637,20030605,   34,    0
175637,20030606,   59,    0
175637,20030607,   35,    0
175637,20030608,   60,    0
175637,20030609,   32,    0
175637,20030610,   64,    0
175637,20030611,   31,    0
175637,20030612,   21,    0
175637,20030613,   55,    0
175637,20030614,   30,    0
175637,20030615,   21,    0
175637,20030616,   29,    0
175637,20030617,   64,    0
175637,20030618,   60,    0
175637,20030619,   56,    0
175637,20030620,   34,    0
175637,20030621,   36,    0
175637,20030622,   52,    0
175637,20030623,   52,    0
175637,20030624,   36,    0
175637,20030625,   38,    0
175637,20030626,   49,    0
175637,20030627,   48,    0
175637,20030628,   39,    0
175637,20030629,   36,    0
175637,20030630,   39,    0
175637,20030701,   62,    0
175637,20030702,   51,    0
175637,20030703,   54,    0
175637,20030704,   45,    0
175637,20030705,   20,    0
175637,20030706,   24,    0
175637,20030707,   20,    0
175637,20030708,   19,    0
175637,20030709,   25,    0
175637,20030710,   22,    0
175637,20030711,   29,    0
175637,20030712,   46,    0
175637,20030713,   34,    0
175637,20030714,   26,    0
175637,20030715,   26,    0
175637,20030716,   52,    0
175637,20030717,   71,    0
175637,20030718,   38,    0
175637,20030719,   48,    0
175637,20030720,   48,    0
175637,20030721,   48,    0
175637,20030722,   42,    0
175637,20030723,   46,    0
175637,20030724,   49,    0
175637,20030725,   56,    0
175637,20030726,   48,    0
175637,20030727,   51,    0
175637,20030728,   50,    0
175637,20030729,   61,    0
175637,20030730,   59,    0
175637,20030731,   46,    0
175637,20030801,   45,    0
175637,20030802,   29,    0
175637,20030803,   39,    0
175637,20030804,   36,    0
175637,20030805,   44,    0
175637,20030806,   30,    0
175637,20030807,   25,    0
175637,20030808,   32,    0
175637,20030809,   20,    0
175637,20030810,   35,    0
175637,20030811,   34,    0
175637,20030812,   29,    0
175637,20030813,   25,    0
175637,20030814,   61,    0
175637,20030815,   66,    0
175637,20030816,   45,    0
175637,20030817,   40,    0
175637,20030818,   48,    0
175637,20030819,   29,    0
175637,20030820,   36,    0
175637,20030821,   40,    0
175637,20030822,   42,    0
175637,20030823,   21,    0
175637,20030824,   36,    0
175637,20030825,   68,    0
175637,20030826,   29,    0
175637,20030827,   30,    0
175637,20030828,   41,    0
175637,20030829,   59,    0
175637,20030830,   39,    0
175637,20030831,   29,    0
175637,20030901,   41,    0
175637,20030902,   61,    0
175637,20030903,   61,    0
175637,20030904,   46,    0
175637,20030905,   32,    0
175637,20030906,   52,    0
175637,20030907,   32,    0
175637,20030908,   64,    0
175637,20030909,   65,    0
175637,20030910,   75,    0
175637,20030911,   45,    0
175637,20030912,   41,    0
175637,20030913,   35,    0
175637,20030914,   36,    0
175637,20030915,   34,    0
175637,20030916,   20,    0
175637,20030917,   38,    0
175637,20030918,   38,    0
175637,20030919,   22,    0
175637,20030920,   28,    0
175637,20030921,   32,    0
175637,20030922,   80,    0
175637,20030923,   60,    0
175637,20030924,   55,    0
175637,20030925,   41,    0
175637,20030926,   21,    0
175637,20030927,   30,    0
175637,20030928,   32,    0
175637,20030929,   28,    0
175637,20030930,   41,    0
175637,20031001,   61,    0
175637,20031002,   31,    0
175637,20031003,   46,    0
175637,20031004,   65,    0
175637,20031005,   69,    0
175637,20031006,   74,    0
175637,20031007,   91,    0
175637,20031008,   66,    0
175637,20031009,   59,    0
175637,20031010,   42,    0
175637,20031011,   36,    0
175637,20031012,   39,    0
175637,20031013,   12,    0
175637,20031014,   35,    0
175637,20031015,   61,    0
175637,20031016,   76,    0
175637,20031017,   66,    0
175637,20031018,   59,    0
175637,20031019,   94,    0
175637,20031020,  108,    0
175637,20031021,   46,    0
175637,20031022,   49,    0
175637,20031023,  121,    0
175637,20031024,   61,    0
175637,20031025,   35,    0
175637,20031026,   65,    0
175637,20031027,   38,    0
175637,20031028,   29,    0
175637,20031029,   76,    0
175637,20031030,   62,    0
175637,20031031,   45,    0
175637,20031101,   65,    0
175637,20031102,   84,    0
175637,20031103,   81,    0
175637,20031104,   45,    0
175637,20031105,   45,    0
175637,20031106,   32,    0
175637,20031107,   61,    0
175637,20031108,   56,    0
175637,20031109,   40,    0
175637,20031110,   46,    0
175637,20031111,   26,    0
175637,20031112,   51,    0
175637,20031113,   58,    0
175637,20031114,   71,    0
175637,20031115,   41,    0
175637,20031116,   69,    0
175637,20031117,   62,    0
175637,20031118,   54,    0
175637,20031119,   32,    0
175637,20031120,   39,    0
175637,20031121,   29,    0
175637,20031122,   60,    0
175637,20031123,  119,    0
175637,20031124,   72,    0
175637,20031125,   58,    0
175637,20031126,   75,    0
175637,20031127,   50,    0
175637,20031128,   41,    0
175637,20031129,   52,    0
175637,20031130,   41,    0
175637,20031201,   71,    0
175637,20031202,   39,    0
175637,20031203,   70,    0
175637,20031204,  146,    0
175637,20031205,   74,    0
175637,20031206,   90,    0
175637,20031207,  115,    0
175637,20031208,   41,    0
175637,20031209,   42,    0
175637,20031210,   29,    0
175637,20031211,   65,    0
175637,20031212,   54,    0
175637,20031213,   91,    0
175637,20031214,   78,    0
175637,20031215,   31,    0
175637,20031216,   32,    0
175637,20031217,   45,    0
175637,20031218,   22,    0
175637,20031219,   25,    0
175637,20031220,   85,    0
175637,20031221,  106,    0
175637,20031222,   80,    0
175637,20031223,   60,    0
175637,20031224,   49,    0
175637,20031225,   45,    0
175637,20031226,   72,    0
175637,20031227,   76,    0
175637,20031228,  109,    0
175637,20031229,   96,    0
175637,20031230,   34,    0
175637,20031231,   42,    0
175637,20040101,   78,    0
175637,20040102,   74,    0
175637,20040103,   38,    0
175637,20040104,   46,    0
175637,20040105,   45,    0
175637,20040106,   58,    0
175637,20040107,   48,    0
175637,20040108,   88,    0
175637,20040109,   69,    0
175637,20040110,   74,    0
175637,20040111,   98,    0
175637,20040112,   88,    0
175637,20040113,   82,    0
175637,20040114,  101,    0
175637,20040115,   74,    0
175637,20040116,   81,    0
175637,20040117,   80,    0
175637,20040118,   75,    0
175637,20040119,   70,    0
175637,20040120,   68,    0
175637,20040121,   41,    0
175637,20040122,   48,    0
175637,20040123,   31,    0
175637,20040124,   58,    0
175637,20040125,   45,    0
175637,20040126,  134,    0
175637,20040127,   54,    0
175637,20040128,   88,    0
175637,20040129,   44,    0
175637,20040130,   60,    0
175637,20040131,  111,    0
175637,20040201,   98,    0
175637,20040202,   80,    0
175637,20040203,   91,    0
175637,20040204,   80,    0
175637,20040205,   62,    0
175637,20040206,   89,    0
175637,20040207,   80,    0
175637,20040208,   81,    0
175637,20040209,   32,    0
175637,20040210,   22,    0
175637,20040211,   19,    0
175637,20040212,   20,    0
175637,20040213,   35,    0
175637,20040214,   46,    0
175637,20040215,   12,    0
175637,20040216,   24,    0
175637,20040217,   38,    0
175637,20040218,   88,    0
175637,20040219,  138,    0
175637,20040220,  109,    0
175637,20040221,  118,    0
175637,20040222,  145,    0
175637,20040223,  104,    0
175637,20040224,   28,    0
175637,20040225,   51,    0
175637,20040226,   51,    0
175637,20040227,   99,    0
175637,20040228,   56,    0
175637,20040229,   71,    0
175637,20040301,   56,    0
175637,20040302,   28,    0
175637,20040303,   60,    0
175637,20040304,   36,    0
175637,20040305,   15,    0
175637,20040306,   39,    0
175637,20040307,   58,    0
175637,20040308,   68,    0
175637,20040309,   58,    0
175637,20040310,   44,    0
175637,20040311,   51,    0
175637,20040312,   55,    0
175637,20040313,   62,    0
175637,20040314,   78,    0
175637,20040315,   62,    0
175637,20040316,   54,    0
175637,20040317,   29,    0
175637,20040318,   50,    0
175637,20040319,   88,    0
175637,20040320,  102,    0
175637,20040321,  102,    0
175637,20040322,   91,    0
175637,20040323,   65,    0
175637,20040324,   89,    0
175637,20040325,   48,    0
175637,20040326,   86,    0
175637,20040327,   18,    0
175637,20040328,   40,    0
175637,20040329,   65,    0
175637,20040330,   62,    0
175637,20040331,   26,    0
175637,20040401,   44,    0
175637,20040402,   49,    0
175637,20040403,   89,    0
175637,20040404,   79,    0
175637,20040405,   81,    0
175637,20040406,   86,    0
175637,20040407,   60,    0
175637,20040408,   51,    0
175637,20040409,   49,    0
175637,20040410,   31,    0
175637,20040411,   42,    0
175637,20040412,   24,    0
175637,20040413,   31,    0
175637,20040414,   21,    0
175637,20040415,   34,    0
175637,20040416,   21,    0
175637,20040417,   49,    0
175637,20040418,   86,    0
175637,20040419,   56,    0
175637,20040420,   39,    0
175637,20040421,   61,    0
175637,20040422,   38,    0
175637,20040423,   20,    0
175637,20040424,   38,    0
175637,20040425,   29,    0
175637,20040426,   20,    0
175637,20040427,   30,    0
175637,20040428,   68,    0
175637,20040429,   99,    0
175637,20040430,   96,    0
175637,20040501,   44,    0
175637,20040502,   31,    0
175637,20040503,   51,    0
175637,20040504,   95,    0
175637,20040505,   84,    0
175637,20040506,   59,    0
175637,20040507,   59,    0
175637,20040508,   76,    0
175637,20040509,   28,    0
175637,20040510,   35,    0
175637,20040511,   30,    0
175637,20040512,   52,    0
175637,20040513,   28,    0
175637,20040514,   21,    0
175637,20040515,   19,    0
175637,20040516,   26,    0
175637,20040517,   25,    0
175637,20040518,   26,    0
175637,20040519,   20,    0
175637,20040520,   18,    0
175637,20040521,   72,    0
175637,20040522,  100,    0
175637,20040523,   86,    0
175637,20040524,   60,    0
175637,20040525,   42,    0
175637,20040526,   34,    0
175637,20040527,   28,    0
175637,20040528,   30,    0
175637,20040529,   20,    0
175637,20040530,   38,    0
175637,20040531,   38,    0
175637,20040601,   61,    0
175637,20040602,   32,    0
175637,20040603,   25,    0
175637,20040604,   44,    0
175637,20040605,   28,    0
175637,20040606,   29,    0
175637,20040607,   35,    0
175637,20040608,   32,    0
175637,20040609,   21,    0
175637,20040610,   32,    0
175637,20040611,   44,    0
175637,20040612,   39,    0
175637,20040613,   20,    0
175637,20040614,   25,    0
175637,20040615,   35,    0
175637,20040616,   24,    0
175637,20040617,   50,    0
175637,20040618,   40,    0
175637,20040619,   39,    0
175637,20040620,   49,    0
175637,20040621,   30,    0
175637,20040622,   49,    0
175637,20040623,  119,    0
175637,20040624,   72,    0
175637,20040625,   35,    0
175637,20040626,   40,    0
175637,20040627,   54,    0
175637,20040628,   38,    0
175637,20040629,   25,    0
175637,20040630,   44,    0
175637,20040701,   64,    0
175637,20040702,   86,    0
175637,20040703,   75,    0
175637,20040704,   34,    0
175637,20040705,   36,    0
175637,20040706,   34,    0
175637,20040707,   88,    0
175637,20040708,   84,    0
175637,20040709,   62,    0
175637,20040710,   54,    0
175637,20040711,   61,    0
175637,20040712,   45,    0
175637,20040713,   29,    0
175637,20040714,   55,    0
175637,20040715,   54,    0
175637,20040716,   32,    0
175637,20040717,   32,    0
175637,20040718,   21,    0
175637,20040719,   22,    0
175637,20040720,   24,    0
175637,20040721,   28,    0
175637,20040722,   28,    0
175637,20040723,   22,    0
175637,20040724,   15,    0
175637,20040725,   41,    0
175637,20040726,   42,    0
175637,20040727,   22,    0
175637,20040728,   31,    0
175637,20040729,   35,    0
175637,20040730,   28,    0
175637,20040731,   22,    0
175637,20040801,   36,    0
175637,20040802,   41,    0
175637,20040803,   22,    0
175637,20040804,   30,    0
175637,20040805,   29,    0
175637,20040806,   31,    0
175637,20040807,   31,    0
175637,20040808,   34,    0
175637,20040809,   32,    0
175637,20040810,   36,    0
175637,20040811,   36,    0
175637,20040812,   61,    0
175637,20040813,   74,    0
175637,20040814,   21,    0
175637,20040815,   24,    0
175637,20040816,   45,    0
175637,20040817,   42,    0
175637,20040818,   56,    0
175637,20040819,   72,    0
175637,20040820,   69,    0
175637,20040821,   35,    0
175637,20040822,   31,    0
175637,20040823,   60,    0
175637,20040824,   76,    0
175637,20040825,   70,    0
175637,20040826,   46,    0
175637,20040827,   70,    0
175637,20040828,   39,    0
175637,20040829,   58,    0
175637,20040830,   54,    0
175637,20040831,   24,    0
175637,20040901,   38,    0
175637,20040902,   18,    0
175637,20040903,   28,    0
175637,20040904,   36,    0
175637,20040905,   41,    0
175637,20040906,   59,    0
175637,20040907,   90,    0
175637,20040908,   69,    0
175637,20040909,   39,    0
175637,20040910,   52,    0
175637,20040911,   65,    0
175637,20040912,   64,    0
175637,20040913,   75,    0
175637,20040914,   82,    0
175637,20040915,   44,    0
175637,20040916,   40,    0
175637,20040917,   54,    0
175637,20040918,   59,    0
175637,20040919,   51,    0
175637,20040920,   81,    0
175637,20040921,   68,    0
175637,20040922,   80,    0
175637,20040923,   80,    0
175637,20040924,   58,    0
175637,20040925,   48,    0
175637,20040926,   44,    0
175637,20040927,   46,    0
175637,20040928,   30,    0
175637,20040929,   22,    0
175637,20040930,   48,    0
175637,20041001,   45,    0
175637,20041002,   50,    0
175637,20041003,   62,    0
175637,20041004,   51,    0
175637,20041005,   54,    0
175637,20041006,   60,    0
175637,20041007,   30,    0
175637,20041008,   68,    0
175637,20041009,  114,    0
175637,20041010,   60,    0
175637,20041011,   98,    0
175637,20041012,   56,    0
175637,20041013,   55,    0
175637,20041014,   88,    0
175637,20041015,   69,    0
175637,20041016,   58,    0
175637,20041017,   66,    0
175637,20041018,   34,    0
175637,20041019,   31,    0
175637,20041020,   66,    0
175637,20041021,   71,    0
175637,20041022,   78,    0
175637,20041023,   89,    0
175637,20041024,   65,    0
175637,20041025,   69,    0
175637,20041026,   35,    0
175637,20041027,   65,    0
175637,20041028,   66,    0
175637,20041029,   50,    0
175637,20041030,   41,    0
175637,20041031,   66,    0
175637,20041101,   96,    0
175637,20041102,   32,    0
175637,20041103,   35,    0
175637,20041104,   45,    0
175637,20041105,   45,    0
175637,20041106,   40,    0
175637,20041107,   44,    0
175637,20041108,   45,    0
175637,20041109,   69,    0
175637,20041110,  110,    0
175637,20041111,   79,    0
175637,20041112,   44,    0
175637,20041113,  100,    0
175637,20041114,   69,    0
175637,20041115,   46,    0
175637,20041116,   56,    0
175637,20041117,   62,    0
175637,20041118,   85,    0
175637,20041119,   64,    0
175637,20041120,   48,    0
175637,20041121,   46,    0
175637,20041122,   60,    0
175637,20041123,   29,    0
175637,20041124,   16,    0
175637,20041125,   38,    0
175637,20041126,   46,    0
175637,20041127,   30,    0
175637,20041128,   65,    0
175637,20041129,   60,    0
175637,20041130,   34,    0
175637,20041201,   49,    0
175637,20041202,   89,    0
175637,20041203,   41,    0
175637,20041204,   24,    0
175637,20041205,   27,    0
175637,20041206,   22,    0
175637,20041207,   28,    0
175637,20041208,   45,    0
175637,20041209,   28,    0
175637,20041210,   29,    0
175637,20041211,   45,    0
175637,20041212,   46,    0
175637,20041213,   24,    0
175637,20041214,   30,    0
175637,20041215,   35,    0
175637,20041216,   79,    0
175637,20041217,  110,    0
175637,20041218,   70,    0
175637,20041219,  106,    0
175637,20041220,   40,    0
175637,20041221,   55,    0
175637,20041222,   68,    0
175637,20041223,   86,    0
175637,20041224,   84,    0
175637,20041225,   64,    0
175637,20041226,   95,    0
175637,20041227,   45,    0
175637,20041228,   84,    0
175637,20041229,   52,    0
175637,20041230,   56,    0
175637,20041231,   72,    0
175637,20050101,   76,    0
